gr,phi2,phi3,phi1,phir,tem
0.35455274899053785,0.026327345937047743,0.00940346354715062,0.10969507110597798,0.43457411940982366,19.292929292929294
0.3703644830499508,0.026425822502241007,0.009435401892618706,0.1096496203835811,0.4344891552215593,19.696969696969695
0.38681736148654,0.026534723498298458,0.009470721134583283,0.10959935838540073,0.43439519698171764,20.1010101010101
0.40393345545659914,0.026654650751106915,0.00950961645981846,0.109544007345643,0.43429172544343175,20.505050505050505
0.4217352336972264,0.026786277210483725,0.009552306122319046,0.10948325667208447,0.43417815999511294,20.909090909090907
0.44024552085340307,0.026930352804633288,0.009599033342043229,0.10941676024401538,0.43405385360930804,21.313131313131315
0.4594874466378896,0.02708771103719988,0.009650068444497258,0.10934413336744622,0.4339180871508568,21.717171717171716
0.47948438439501234,0.02725927639802525,0.009705711264224407,0.10926494935475757,0.4337700629829928,22.12121212121212
0.5002598774246696,0.027446072667614965,0.009766293838145396,0.10917873569187,0.43360889780236966,22.525252525252526
0.521837551176478,0.027649232204893088,0.009832183417803165,0.10908496975158781,0.43343361462571595,22.929292929292927
0.5442410091407661,0.02787000631823501,0.009903785832941086,0.10898307400696845,0.4332431338418555,23.333333333333336
0.5674937099384182,0.028109776830924953,0.009981549242462147,0.10887241069341924,0.43303626323319366,23.737373737373737
0.5916188227392521,0.028370068964180588,0.01006596831270722,0.10875227586268583,0.4328116868604262,24.141414141414142
0.6166390577125404,0.028652565673695934,0.010157588867144627,0.1086218927659865,0.43256795269317294,24.545454545454547
0.642576467726296,0.028959123589133197,0.01025701305593509,0.10848040449732313,0.43230345885760857,24.949494949494948
0.669452216956325,0.029291790720187647,0.010364905098439238,0.1083268658214519,0.4320164383599214,25.353535353535353
0.6972863114337324,0.02965282610738523,0.010481997656449265,0.10816023410428377,0.4317049421318819,25.757575757575758
0.7260972858419529,0.030044721610530727,0.01060909890071267,0.10797935925667816,0.4313668202320785,26.161616161616163
0.7559018400623521,0.030470226042171273,0.010747100338001496,0.10778297259592098,0.43099970102390645,26.565656565656564
0.7867144180528224,0.03093237186707714,0.010896985470403396,0.10756967452288746,0.43060096813963195,26.96969696969697
0.8185467206183298,0.031434504700688856,0.011059839362385577,0.1073379209073744,0.43016773502955125,27.373737373737374
0.8514071424899605,0.031980315848664634,0.011236859194161505,0.10708600806984708,0.42969681688732675,27.77777777777778
0.8853001228654455,0.03257387813465479,0.011429365881509662,0.10681205624554393,0.4291846997382916,28.18181818181818
0.9202253971809258,0.03321968526212635,0.011638816841770708,0.10651399141748011,0.4286275064786227,28.585858585858585
0.9561771363862996,0.03392269494608539,0.01186681998251418,0.10618952540949904,0.42802095966190146,28.98989898989899
0.9931429584034236,0.03468837602823941,0.012115148982131702,0.10583613414081258,0.42736034084881636,29.393939393939394
1.0311027947856137,0.035522759750433716,0.012385759919059585,0.10545103396133827,0.4266404463691684,29.7979797979798
1.0700275939195896,0.03643249530015278,0.012680809286536036,0.10503115601531411,0.42585553939799714,30.2020202020202
1.1098778404917302,0.03742490965139346,0.013002673400451933,0.1045731186224338,0.424999298325721,30.606060606060606
1.1506018694917963,0.038508071595074175,0.013353969165970004,0.10407319772535038,0.4240647615136055,31.01010101010101
1.192133951910351,0.03969085967356845,0.013737576110346527,0.10352729553527609,0.4230442686808089,31.414141414141415
1.2343921287267776,0.04098303348947944,0.014156659510101439,0.1029309076202403,0.421929399380179,31.818181818181817
1.2772757700971509,0.042395307530914125,0.014614694334350527,0.10227908883188579,0.42071090930284955,32.22222222222222
1.3206628382605945,0.043939426222097344,0.015115489585545084,0.10156641866672433,0.4193786655256333,32.62626262626263
1.3644068361629702,0.045628238341409194,0.015663212435051633,0.1007869669193496,0.4179215823041895,33.03030303030303
1.4083334299059929,0.04747576821630527,0.016262411313396303,0.09993426082324372,0.41632755964705476,33.43434343434343
1.4522367428650254,0.04949728016659061,0.016918036810786144,0.09900125530772745,0.414583427714896,33.838383838383834
1.4958753339590105,0.05170933148007155,0.017635458858401586,0.09798030854765928,0.4126749011138676,34.24242424242424
1.538967893735756,0.05412980771690524,0.018420478178455754,0.09686316566912065,0.41058654843551834,34.64646464646465
1.5811887216808673,0.05677793229904149,0.01927932939428373,0.09564095432351931,0.4083017839831555,35.05050505050505
1.6221630889434262,0.05967424009720617,0.020218672463958757,0.09430419687821252,0.4058028905606225,35.45454545454545
1.6614626454129016,0.06284050203810745,0.021245568228575387,0.09284284521318116,0.4030710845201359,35.858585858585855
1.69860110205887,0.06629958460109756,0.022367432843599207,0.09124634556872421,0.40008663698657915,36.26262626262626
1.7330305121361396,0.07007522447991839,0.023591964696189748,0.08950374254773001,0.396829068276162,36.66666666666667
1.7641385914646954,0.07419169475535431,0.024927036136871666,0.08760383318983647,0.39327743591793757,37.07070707070707
1.79124766075754,0.07867333488271572,0.026380541043042934,0.08553538390028506,0.38941074017395627,37.474747474747474
1.8136159618197247,0.08354391306398208,0.027960188020750943,0.08328742473970059,0.3852084741755664,37.878787878787875
1.8304422900259114,0.08882578684991774,0.029673228167540887,0.08084963683849951,0.3806513481440419,38.282828282828284
1.8408750861133574,0.09453882720424556,0.031526106120295855,0.07821284898265587,0.3757222176928027,38.686868686868685
1.8440273176956687,0.10069907439726444,0.03352402412884253,0.07536965797049332,0.37040724350339965,39.09090909090909
1.838998614551087,0.10731710327596297,0.03567041187328529,0.07231518310340171,0.3646973017473501,39.494949494949495
1.8249061376397133,0.11439609370185516,0.037966300660061125,0.06904795675298997,0.35858964888509387,39.898989898989896
1.8009254664652186,0.12192963290171924,0.04040961067082786,0.065570938660745,0.3520898177667081,40.3030303030303
1.7663422580119013,0.12989932394737405,0.04299437533428348,0.061892619716596584,0.3452136810017459,40.707070707070706
1.7206144147080917,0.13827234148926965,0.04570994859111448,0.05802815008187553,0.33798955983774026,41.111111111111114
1.6634428544296938,0.146999162246029,0.048540268836549945,0.05400038665567895,0.33046018226174223,41.515151515151516
1.5948466212690033,0.15601179761638573,0.05146328571342241,0.049840708792437335,0.32268420787775454,41.91919191919192
1.5152350938951868,0.16522295307001833,0.054450687482168116,0.04558940627537619,0.31473695317243755,42.323232323232325
1.425466820535107,0.17452660379150392,0.05746808771616344,0.041295413634690525,0.3067098948576423,42.72727272727273
1.3268818472609865,0.18380046412963186,0.060475826204204934,0.03701517040170842,0.29870853926445506,43.13131313131313
1.2212935748976663,0.19291068852842913,0.06343049357678783,0.03281045144841734,0.2908483664463658,43.535353535353536
1.1109286665139206,0.201718835675391,0.06628718994877547,0.028745152765204136,0.28324882161062936,43.93939393939394
0.9983104240458346,0.21009066301030685,0.06900237719253195,0.024881232456781463,0.2760257273403798,44.343434343434346
0.886092129102706,0.217905780884731,0.07153701001666951,0.021274254976277968,0.2692829541223214,44.74747474747475
0.7768597662316273,0.22506675373155566,0.07385948769672074,0.01796919058543588,0.26310456798628784,45.15151515151515
0.6729340172153042,0.23150609379140694,0.07594792231072658,0.014997187480889126,0.2575487964169775,45.55555555555556
0.5762047626060262,0.2371898879394765,0.07779131500739778,0.012373897874087719,0.25264489917903776,45.95959595959596
0.4880250836361463,0.2421174961392555,0.07938945820732612,0.01009961716649746,0.24839342848692095,46.36363636363636
0.40917754870085843,0.24631763575560683,0.08075166565046707,0.008161091189719933,0.2447696074042062,46.76767676767677
0.3399086644422187,0.24984190349434426,0.0818946714035711,0.006534506079533407,0.2417289190225512,47.17171717171717
0.2800139115134466,0.2527571448471397,0.08284015508555884,0.005189010070551076,0.23921368999675113,47.57575757575758
0.22894961159752666,0.25513800669941855,0.0836123264971087,0.00409015075411475,0.23715951604935898,47.97979797979798
0.18594914037635843,0.257060628243502,0.08423587943032498,0.0032027869645375783,0.23550070536163561,48.38383838383838
0.15012709163663532,0.2585979407083271,0.08473446725675474,0.0024932581346181247,0.23417433390029946,48.78787878787879
0.12056253634638577,0.2598166266925969,0.08512971676516656,0.0019307876803399894,0.23312286886189698,49.19191919191919
0.09635899172672478,0.2607755177812585,0.08544070846959734,0.0014882225624956254,0.23229555118664658,49.5959595959596
0.07668300782655751,0.2615250880689261,0.08568381234667874,0.0011422670451113853,0.2316488325392853,50.0
